timestamp,scenario,road1_visibility,road1_friction,road1_capacity,road1_queue,road2_visibility,road2_friction,road2_capacity,road2_queue,shovel_queue,crusher_queue,bottleneck_score_shovel,bottleneck_score_crusher,shaping_active,shovel_delay_s,truck1_speed,truck1_pos,truck1_state,truck1_v_safe,truck1_v_command,truck1_is_loaded,tonnes_hauled
453.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
454.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
455.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
456.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
457.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
458.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
459.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
460.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
461.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
462.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
463.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
464.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
465.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
466.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
467.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
468.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
469.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
470.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
471.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
472.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
473.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
474.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
475.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
476.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
477.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
478.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,3,1,5.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
479.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
480.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
481.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
482.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
483.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
484.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
485.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
486.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
487.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
488.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
489.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
490.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
491.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
492.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
493.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
494.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
495.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
496.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
497.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
498.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
499.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
500.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
501.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
502.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
503.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
504.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
505.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
506.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
507.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
508.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
509.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
510.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
511.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
512.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
513.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
514.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
515.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
516.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
517.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
518.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
519.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
520.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
521.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
522.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
523.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
524.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
525.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
526.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
527.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
528.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
529.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
530.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
531.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
532.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
533.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
534.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
535.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
536.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
537.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
538.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
539.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
540.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
541.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
542.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
543.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
544.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
545.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
546.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
547.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
548.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
549.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
550.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
551.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
552.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
553.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
554.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
555.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
556.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
557.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
558.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
559.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
560.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
561.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
562.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
563.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
564.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
565.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
566.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
567.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
568.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
569.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
570.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
571.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
572.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
573.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
574.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
575.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
576.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
577.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
578.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
579.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
580.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
581.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
582.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
583.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
584.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
585.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
586.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
587.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
588.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
589.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
590.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
591.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
592.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
593.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
594.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
595.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
596.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
597.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
598.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
599.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
600.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
601.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
602.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
603.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
604.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
605.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
606.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
607.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
608.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
609.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
610.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
611.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
612.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
613.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
614.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
615.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
616.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
617.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
618.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
619.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
620.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
621.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
622.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
623.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
624.0,clear,15.00,0.25,1569.35,0,15.00,0.25,1343.46,1,2,1,4.00,9.00,0,240.0,0.00,0.00,queued,11.11,11.11,1,0.0
